1,52.246373660729475,-0.8825422640536403,
1,52.24677984224805,-0.8822650522628122,
1,52.24696196179848,-0.8810463733536097,
1,52.248941109471176,-0.8799655142949351,
1,52.250318552107785,-0.8791777093964196,
1,52.250090698724705,-0.8785959028771785,
1,52.24857744123708,-0.8764234452722749,
1,52.248418020955455,-0.8761429592131229,
1,52.248516928798715,-0.8756537451747876,
1,52.248848978691164,-0.875858668910158,
1,52.24902420158058,-0.8750540422963471,
1,52.24918851452355,-0.8743028322491091,
1,52.24927255580184,-0.8739194848517516,
1,52.24935334159993,-0.8735344840716082,
1,52.24946149231766,-0.8729322740967305,
1,52.24968211457833,-0.8717589119242066,
1,52.24986112943184,-0.8707513592868292,
1,52.250029291511346,-0.8698435115329854,
1,52.2500092280962,-0.8698407283135978,
1,52.24998214328305,-0.8698289666959785,
1,52.24970329269441,-0.8697676406190945,
1,52.24966455358553,-0.8697593979130364,
1,52.24960664793547,-0.8697552809064244,
1,52.24966351024172,-0.8693242780175019,
1,52.24973090614386,-0.8689011389713333,
1,52.249366336233216,-0.8686699453671793,
1,52.24903838156762,-0.8684742161172094,
1,52.24882971089509,-0.8684189687607323,
1,52.248580712557334,-0.8680879006044724,
1,52.24836652101519,-0.8678098138297389,
1,52.24793746891708,-0.8673285349391072,
1,52.247800004436854,-0.8671014256763963,
1,52.247594588464636,-0.8667379350178157,
1,52.24730569843198,-0.8661834191267784,
1,52.247067503210566,-0.8658333459097962,
1,52.24689008403705,-0.8656240637575126,
1,52.24661732459405,-0.8653824887380775,
1,52.246234820571196,-0.8651069368881036,
1,52.24587826293214,-0.864912813449007,
1,52.24510397934486,-0.8646000630135945,
1,52.24431178899703,-0.8643133183212214,
1,52.24306756614395,-0.8637347233447231,
1,52.24276961684776,-0.8635681662335892,
1,52.24235768153907,-0.8632791780344676,
1,52.2401607698763,-0.8614224152710648,
1,52.23998372969124,-0.863361076992661,
1,52.239646066080105,-0.866315714690885,
1,52.23958479521072,-0.8669584317339605,
1,52.23956867768747,-0.8672162124314713,
1,52.23953433425557,-0.8686394277117094,
1,52.23950060235164,-0.8690891807604295,
1,52.23941529308545,-0.8696931115062171,
1,52.23903305615088,-0.8723969567516368,
1,52.23858265248604,-0.8754842703664193,
1,52.23826473025664,-0.8777256447426054,
1,52.2381391779195,-0.8786280484908237,
1,52.23809774886816,-0.878998549746833,
1,52.23806567223283,-0.8797432230850246,
1,52.23803943275724,-0.8802211729234666,
1,52.23890043601983,-0.880455344911325,
1,52.2394429527269,-0.8806784941512572,
1,52.24070553110206,-0.8812419439886595,
1,52.241413719447124,-0.8816151352178737,
1,52.24142211208577,-0.8812856141114409,
1,52.24143889996554,-0.8807039535162348,
1,52.241443406008095,-0.8807057426400969,
1,52.24146055877822,-0.880524449693319,
1,52.24151166441035,-0.8801302890597512,
1,52.241615934660466,-0.8793935453777612,
1,52.24169627576775,-0.8788357153308856,
1,52.24172611842746,-0.8786237107321291,
1,52.24400308728014,-0.8795544048797312,
1,52.244698929351806,-0.8798380650688359,
1,52.245261105246605,-0.8800670337054248,
1,52.24602739847615,-0.8803811530677924,
1,52.246282829335655,-0.8804858594451058,
1,52.24610046748108,-0.8816547040726392,
1,52.245925026889616,-0.8827963777344421,
2,52.24670705215867,-0.8223916108156064,
2,52.24697606400898,-0.8224464487760755,
2,52.24697471429534,-0.8226266501015216,
2,52.24705708971416,-0.8226376527130993,
2,52.24706737202284,-0.8225868462119781,
2,52.247176303347274,-0.8226101823158172,
2,52.24712148154813,-0.8232887945266635,
2,52.24712074993964,-0.8232965771375795,
2,52.247200780155126,-0.8233158457596217,
2,52.24726313907297,-0.8233301622335152,
2,52.247324877555634,-0.8233453740210072,
2,52.247374887313846,-0.823356501766001,
2,52.24739111754103,-0.8233611991664551,
2,52.247446094275816,-0.8233745392053399,
2,52.24745672777421,-0.8233768945372818,
2,52.247520893682626,-0.823392188722468,
2,52.247527652506776,-0.8233937676822203,
2,52.24761733241294,-0.8234160039273428,
2,52.24759912616569,-0.8237995258156904,
2,52.247790941356605,-0.8237856651738542,
2,52.24780896925032,-0.823790315238502,
2,52.24783576225339,-0.8238174377728,
2,52.247838995725964,-0.8238261410109052,
2,52.247835580955645,-0.8239346256970946,
2,52.24783218067047,-0.8240445747716282,
2,52.24782877299099,-0.8241537916292859,
2,52.247825770884454,-0.8242586033830288,
2,52.247825083484194,-0.8242798609886441,
2,52.24789847033775,-0.8242911044210661,
2,52.24797735998033,-0.8243041066785972,
2,52.24801517314266,-0.8243094058735257,
2,52.24827248939068,-0.8243455235768675,
2,52.248309132037875,-0.8243505608136953,
2,52.248387276909575,-0.8243610927967013,
2,52.24841203734581,-0.824364686329844,
2,52.248493691132225,-0.8243845004092637,
2,52.24848929864634,-0.8244399863398337,
2,52.248487273158524,-0.8244623049893604,
2,52.24848214254279,-0.8244888071649011,
2,52.24847991198439,-0.8244995592266008,
2,52.24847699734181,-0.8245138449095102,
2,52.248467836504815,-0.824541918384127,
2,52.24845866837176,-0.8245692596350902,
